ID,GR,DEEP_RES,DENS,SP
659,107.234,124.4042,2.1894,53.75
660,106.7492,175.4277,2.2098,54.1406
661,104.4087,127.8953,2.233,54.375
662,94.7039,76.7179,2.2442,54.4531
663,92.1067,56.4239,2.2434,54.375
664,84.4288,49.0636,2.2245,54.375
665,92.591,50.8375,2.1908,54.375
666,76.979,102.5419,2.1505,54.375
667,89.7948,106.5259,2.1339,55.3906
668,86.9406,67.6521,2.1384,55.2344
669,79.5483,54.1909,2.1587,55.0781
670,97.6437,54.972,2.1908,54.1406
671,98.8134,71.6661,2.2085,53.3594
672,82.7726,59.38,2.215,53.5156
673,75.5804,33.8462,2.2117,53.75
674,89.9945,32.9589,2.2287,54.375
675,90.7082,33.1174,2.2564,55
676,84.0003,43.3408,2.2564,55
677,94.8468,72.0655,2.2453,54.1406
678,102.6957,46.9472,2.2582,53.75
679,101.8966,32.7449,2.3382,53.6719
680,107.8905,45.5138,2.3647,51.875
681,102.4385,64.7491,2.2836,52.8125
682,91.45,90.5767,2.2464,53.125
683,89.5376,91.2231,2.2356,53.125
684,80.7468,80.4632,2.2301,53.125
685,85.6276,80.4678,2.2328,52.5
686,76.8361,78.6938,2.2543,52.5
687,85.3704,70.3827,2.2321,52.5781
688,99.47,68.7788,2.2189,52.8125
689,98.1583,88.6203,2.2169,52.5
690,93.4478,126.4038,2.2267,52.5
691,94.9034,161.9076,2.2285,52.5
692,84.0576,121.3087,2.2426,52.5
693,76.4371,85.3184,2.2389,52.3438
694,80.6897,87.8211,2.2463,53.125
695,86.8261,143.9982,2.2429,53.75
696,94.5039,264.1078,2.2404,53.2813
697,87.8824,193.9258,2.2343,53.125
698,88.6817,101.6215,2.2176,53.125
699,80.5752,72.8069,2.1928,53.2031
700,82.0592,73.0515,2.1816,53.2031
701,90.5364,214.3317,2.1655,52.4219
702,71.527,478.381,2.1697,52.5
703,74.9239,192.1198,2.1962,53.2813
704,80.2898,94.2282,2.2029,52.8125
705,83.8292,101.7289,2.2057,52.0313
706,84.5715,140.4325,2.2033,51.6406
707,79.4052,200.1056,2.1838,51.1806
708,82.06,107.7974,2.1722,52.5
709,93.5624,83.0076,2.1836,52.5
710,83.8573,90.3863,2.1903,52.5781
711,81.7459,146.7612,2.1861,51.875
712,95.1886,180.4206,2.1905,50.625
713,82.3735,104.7011,2.2452,50.0781
714,71.4704,64.836,2.3108,49.5139
715,78.8056,56.8105,2.235,50
716,78.6348,64.6243,2.1494,51.25
717,77.5211,85.7546,2.118,50.9375
718,76.7218,100.057,2.1147,50.625
719,84.0574,92.2859,2.1359,50.625
720,92.1065,79.4824,2.146,51.1806
721,87.5398,75.7281,2.1684,51.25
722,81.8027,81.2216,2.1995,51.25
723,90.1658,92.4244,2.2024,51.25
724,91.0791,114.7719,2.175,50.9375
725,92.4769,152.6573,2.1707,50.4688
726,95.275,167.6766,2.1993,49.6094
727,92.9058,135.942,2.1863,48.75
728,84.8851,113.4883,2.1665,47.5781
729,86.3981,107.678,2.1712,46.875
730,91.7353,99.8361,2.1971,48.125
731,89.8515,89.4122,2.2226,48.75
732,91.4212,91.937,2.2215,49.6094
733,89.3092,116.3999,2.2005,50
734,90.6225,157.1656,2.1922,50.625
735,91.0788,270.9788,2.2024,51.25
736,89.7089,228.3151,2.2412,51.25
737,91.022,135.0541,2.2626,51.3281
738,93.4191,97.9408,2.2488,51.7188
739,92.1346,89.6398,2.2341,51.5625
740,89.9947,86.6999,2.2226,51.25
741,94.8466,81.5441,2.2234,51.25
742,98.6433,69.3383,2.246,51.4063
743,97.2727,50.2666,2.267,51.3281
744,98.2142,46.3458,2.2741,51.4844
745,106.1497,111.2444,2.2583,52.2917
746,99.9271,94.5762,2.2462,53.3594
747,84.4572,54.4618,2.3054,55.1563
748,78.0633,50.8773,2.3185,56.5278
749,85.9126,54.7952,2.206,55.9375
750,88.7668,59.2328,2.1703,55.7031
751,83.658,95.7333,2.1601,56.25
752,92.4488,161.0666,2.1692,56.25
753,99.5273,182.2257,2.1707,56.3281
754,91.7639,126.4929,2.1838,56.875
755,90.2228,118.8854,2.2132,56.5625
756,104.3514,110.8042,2.2274,56.25
757,95.6461,107.5392,2.2098,56.6667
758,73.9532,157.8067,2.2119,56.875
759,75.1813,197.0227,2.2282,56.4844
760,83.7724,186.9094,2.2358,56.1719
761,97.1586,155.0931,2.2298,55.9375
762,91.1354,126.1867,2.2308,56.25
763,86.6262,106.5867,2.226,56.7188
764,86.3982,104.0031,2.226,56.875
765,91.5069,117.5732,2.2417,56.4844
766,100.9547,132.7563,2.2498,56.25
767,97.0441,134.1946,2.2353,55.7813
768,94.048,129.3784,2.2309,55.3906
769,93.7051,127.557,2.1924,54.4531
770,92.7058,140.5975,2.1623,54.6875
771,88.1673,173.9733,2.1569,54.6875
772,91.2786,187.7737,2.1312,55
773,92.906,154.2527,2.1245,55
774,88.1108,113.7779,2.1266,55.3125
775,87.7109,82.3702,2.1216,55.625
776,89.1096,61.9275,2.1302,55.8333
777,89.0532,49.6691,2.1196,56.25
778,90.7943,43.2427,2.1802,54.9219
779,83.2015,90.0823,2.2057,54.375
780,82.545,43.2309,2.2935,55
781,81.9454,31.2822,2.416,56.0938
782,91.7638,47.3389,2.3192,56.25
783,92.0212,57.7903,2.19,55.7813
784,87.4254,127.0994,2.1733,55.4688
785,90.2227,103.1945,2.1702,55.625
786,88.396,65.8144,2.1445,56.25
787,85.4847,69.2179,2.1388,56.1719
788,83.6294,78.8772,2.1327,56.25
789,72.2983,78.7406,2.1368,56.0156
790,71.5846,71.2652,2.1342,56.25
791,73.6112,67.9999,2.1412,56.25
792,79.9185,99.8067,2.153,55.625
793,77.721,118.8193,2.1591,55
794,73.4682,160.3782,2.1244,53.75
795,67.3888,187.8002,2.109,55
796,70.186,123.0135,2.0972,55.625
797,87.4545,52.2167,2.1676,56.1806
798,78.5201,42.0188,2.1318,56.0938
799,72.6121,47.287,2.1352,55.7813
800,76.0653,49.8317,2.1713,55.8333
801,68.3593,57.8186,2.1577,55.4688
802,76.3511,52.3322,2.1719,55
803,81.7169,42.9019,2.1528,55.625
804,77.1216,43.5826,2.1689,55
805,81.3172,42.1313,2.1755,55
806,88.4247,43.0886,2.1523,55
807,86.0274,48.1545,2.1358,54.6094
808,75.4664,53.6657,2.1184,54.375
809,90.1085,52.5609,2.1226,54.375
810,87.1968,54.7725,2.1446,53.75
811,88.396,86.0321,2.1551,53.8281
812,85.7986,74.3837,2.1568,53.3594
813,79.1485,42.287,2.1847,52.5781
814,78.0635,31.4039,2.3238,50.8594
815,82.8873,44.1994,2.1937,50.625
816,75.2951,86.8092,2.1716,50.625
817,82.9159,199.7695,2.2018,50.8594
818,83.5435,287.3569,2.1774,51.25
819,90.6218,145.7731,2.1576,50.8333
820,89.452,76.8268,2.135,50
821,91.1075,56.7308,2.1137,49.375
822,92.3637,51.7444,2.1189,48.75
823,89.9377,52.3937,2.1365,48.75
824,89.3664,58.3562,2.1238,48.75
825,85.7126,66.3678,2.1237,49.5313
826,77.3215,64.3247,2.1638,50
827,83.3154,68.9699,2.1763,50
828,78.6058,81.1662,2.1904,50.2344
829,85.7132,81.2053,2.2087,50.625
830,84.714,79.6123,2.1956,50.625
831,73.4111,78.8698,2.1499,50.7813
832,66.5612,70.0987,2.0958,50.625
833,66.7609,60.1843,2.09,51.1719
834,66.5323,58.4558,2.1506,51.25
835,68.9872,63.3416,2.1687,51.1719
836,70.6996,72.4615,2.1121,50.9375
837,69.3296,81.8796,2.1181,51.25
838,67.8453,85.2438,2.1269,51.0417
839,61.6234,73.698,2.1492,51.25
840,65.7903,57.8521,2.1991,51.25
841,65.7904,51.3835,2.1554,51.3281
842,64.8199,60.3529,2.1474,51.7188
843,66.9887,66.4634,2.2086,51.5625
844,70.4711,86.0136,2.2175,51.4063
845,76.9502,72.9064,2.205,51.25
846,81.5454,52.6223,2.1973,51.6406
847,83.8862,45.7558,2.1821,51.875
848,78.0637,55.6496,2.1807,51.7188
849,76.9506,84.5449,2.1878,51.875
850,77.1501,96.4786,2.1927,52.5
851,85.5416,51.4529,2.2155,51.875
852,83.0302,35.7509,2.2763,51.3889
853,74.4384,32.3269,2.3366,50.3125
854,81.3456,42.1277,2.2993,50.3906
855,81.8031,49.4324,2.2226,50.9722
856,79.2053,84.1363,2.2367,51.4063
857,77.35,95.6884,2.2801,51.875
858,84.9138,65.1974,2.2666,51.875
859,82.8299,49.5874,2.2603,51.25
860,85.4562,48.7864,2.2588,50.9375
861,80.8324,53.2316,2.2367,49.6094
862,84.9992,51.3643,2.2031,47.5694
863,81.0035,48.9974,2.2136,47.8906
864,93.3054,47.9023,2.2143,52.4219
865,92.7339,46.3732,2.2196,51.9531
866,90.6508,49.1032,2.2449,52.4219
867,91.022,70.4548,2.2462,51.875
868,84.0864,91.7233,2.2792,51.7361
869,86.227,110.1552,2.2776,51.4063
870,92.4492,133.6768,2.2996,51.25
871,82.6594,38.0836,2.2395,51.4844
872,84.0856,41.385,2.2135,51.1719
873,89.195,44.5399,2.2321,51.0156
874,115.4253,68.5991,2.2219,51.3281
875,110.0596,65.0912,2.2299,51.25
876,83.4011,54.8851,2.2619,51.25
877,89.4519,33.5479,2.2931,51.25
878,85.4273,26.7649,2.2661,50.2344
879,84.0287,23.145,2.2789,51.4063
880,76.7796,55.8163,2.2841,51.25
881,80.7753,54.6789,2.2673,51.25
882,80.5183,29.1844,2.2693,52.3438
883,76.1229,11.5345,2.3295,53.9844
884,67.2177,24.2747,2.3615,55.625
885,79.0054,45.6846,2.1994,56.4063
886,79.2053,74.823,2.2134,56.875
887,83.6863,98.895,2.2035,56.25
888,92.0778,61.1192,2.2484,56.25
889,98.4432,58.5342,2.2099,56.875
890,91.3645,65.9056,2.2262,56.5972
891,86.1412,61.4019,2.2529,56.25
892,86.0842,56.9946,2.2354,55.625
893,75.8371,55.465,2.2559,55.4688
894,74.5813,52.2319,2.2458,55.625
895,89.8516,58.0883,2.2385,56.0938
896,85.3421,57.3253,2.2222,56.25
897,85.7416,49.5109,2.223,56.1806
898,90.9364,46.9784,2.285,55.625
899,90.3656,51.3678,2.2815,55.3125
900,94.9608,48.2455,2.2608,54.9306
901,101.3258,42.5917,2.3226,54.6094
902,97.7868,37.9508,2.2423,54.375
903,89.3379,32.8581,2.2254,53.8281
904,101.5825,26.4565,2.2333,53.75
905,93.9903,24.1844,2.2608,53.5938
906,90.5938,23.912,2.2228,53.8281
907,99.2708,20.5216,2.2211,54.2361
908,83.3151,18.0131,2.2378,54.6875
909,80.7466,15.4433,2.2532,55
910,80.7466,15.4433,2.2532,55
911,92.4774,14.5932,2.2444,55.625
912,93.7913,15.7778,2.2647,55.8594
913,80.7469,19.905,2.2815,55.625
914,78.863,26.0139,2.2502,55.2344
915,84.2573,17.5008,2.2503,54.2969
916,79.4338,8.3301,2.4292,52.5
917,83.7726,9.3375,2.6278,50.0781
918,89.3669,11.8072,2.4697,49.5313
919,92.163,10.1597,2.3489,49.7656
920,92.8201,12.5417,2.3038,49.375
921,97.5296,11.7475,2.2254,49.1406
922,99.6705,12.287,2.2719,49.1406
923,96.902,12.1571,2.2636,50.2344
924,91.3358,11.6357,2.3055,50.2344
925,85.3701,9.6809,2.3062,50
926,77.3784,11.0432,2.2931,50
927,95.1891,11.0999,2.3729,50
928,100.7263,11.9161,2.419,50
929,100.5264,13.1977,2.4507,50.4167
930,103.2102,11.7398,2.4657,50.625
931,109.0035,10.408,2.4581,50.625
932,98.2144,9.8154,2.4399,50
933,84.5998,9.9488,2.3017,49.375
934,78.4059,9.4387,2.2869,49.375
935,78.8629,10.1045,2.3558,49.375
936,84.3144,9.5446,2.4094,49.375
937,83.487,7.9485,2.3715,49.5139
938,91.9068,7.8449,2.3081,49.375
939,88.739,7.7313,2.3352,49.375
940,92.7634,7.4547,2.3382,49.5139
941,90.9082,7.8456,2.3628,49.5313
942,82.745,7.8585,2.3802,49.6875
943,76.5507,7.4281,2.3881,49.375
944,84.3145,6.7272,2.4032,48.75
945,90.0228,6.9197,2.3907,48.75
946,94.8178,6.8076,2.3747,48.125
947,83.0584,7.927,2.3723,47.9861
948,76.2654,18.7881,2.3875,47.5
949,82.1738,4.8584,2.4961,44.5139
950,73.0975,5.1262,2.6149,41.5625
951,76.5797,7.9281,2.4775,40.625
952,82.3162,7.4856,2.3708,41.0156
953,87.1401,12.6991,2.394,42.5
954,80.3468,9.4984,2.3695,42.4219
955,75.8661,8.144,2.3583,41.875
956,77.1788,7.4703,2.3408,41.5625
957,83.7726,8.6886,2.3515,41.25
958,78.7772,9.8825,2.2634,41.0156
959,86.2554,10.1,2.2189,40.625
960,73.2686,9.5924,2.2439,40
961,71.6701,8.5101,2.2977,38.3333
962,88.5392,9.6946,2.2169,41.875
963,82.031,11.0724,2.2325,41.4063
964,82.0595,11.4094,2.2593,41.7361
965,81.1747,11.2948,2.3226,41.25
966,80.6041,10.2707,2.4672,41.6406
967,86.4269,11.5077,2.4826,41.7969
968,79.8331,12.0289,2.4486,41.875
969,70.5855,12.1992,2.4258,41.875
970,73.3825,11.2355,2.3812,42.3438
971,77.778,10.961,2.3749,41.875
972,119.4503,9.8681,2.3567,41.875
973,103.5522,9.2977,2.4331,41.875
974,78.5486,7.4001,2.4887,42.5781
975,85.5986,7.4236,2.5033,42.5781
976,83.8006,7.6401,2.5181,43.125
977,103.4099,7.9128,2.4926,43.125
978,82.8589,4.595,2.6166,48.8889
979,69.1872,5.9259,2.607,51.25
980,77.179,7.1805,2.3844,51.25
981,82.716,5.9827,2.301,51.25
982,77.8068,7.0086,2.2524,51.25
983,81.4032,8.3016,2.2421,51.25
984,79.0055,6.5819,2.2024,51.25
985,85.713,6.2304,2.1922,51.25
986,83.1157,6.8231,2.2213,51.25
987,84.1714,7.0493,2.2172,51.3281
988,74.9239,7.275,2.195,51.25
989,74.9809,7.962,2.2497,51.25
990,87.3111,7.0854,2.3021,50.625
991,79.2056,7.2193,2.3585,51.25
992,80.861,7.2336,2.3939,51.875
993,85.0567,7.1378,2.3968,52.5
994,94.761,7.8843,2.3552,52.0139
995,87.8821,7.5875,2.322,51.9531
996,82.2875,7.4467,2.3918,52.2656
997,80.975,7.1176,2.3924,52.5781
998,80.3756,6.8394,2.3724,52.5
999,83.7435,6.7957,2.4026,52.5
1000,70.9564,6.7691,2.4118,52.5781
1001,79.7476,6.5785,2.4016,52.8125
1002,81.3461,7.0834,2.3894,52.8125
1003,76.3225,7.9696,2.387,53.125
1004,76.437,7.4326,2.3859,53.5156
1005,72.0413,7.0706,2.3815,53.125
1006,63.8206,7.1807,2.3807,53.125
1007,67.3315,6.7397,2.3863,52.5
1008,76.8076,5.9241,2.3542,52.0139
1009,85.7132,6.2889,2.282,53.125
1010,84.4285,6.5407,2.2815,53.4375
1011,96.1596,5.9468,2.2999,53.75
1012,92.5633,5.9078,2.3385,53.75
1013,89.9376,6.4566,2.3355,54.2361
1014,84.9137,6.6808,2.3409,54.1406
1015,85.2277,12.1698,2.3252,54.375
1016,98.586,7.3691,2.3477,53.4722
1017,69.3583,5.8978,2.5152,53.125
1018,83.3151,6.5253,2.3494,53.3333
1019,78.463,6.365,2.2717,53.5156
1020,71.927,7.2974,2.2514,53.125
1021,80.604,7.3443,2.2026,53.125
1022,88.3963,7.0709,2.1973,53.3333
1023,90.5936,6.5528,2.1791,54.0625
1024,82.1161,6.8721,2.2148,54.1667
1025,79.5193,7.6091,2.2512,54.2969
1026,81.146,7.2133,2.2016,54.1406
1027,80.9181,6.8498,2.1897,54.375
1028,82.0595,7.0829,2.1971,53.6719
1029,87.6534,7.1606,2.298,53.1944
1030,92.1349,7.6382,2.3586,53.125
1031,86.3408,7.9336,2.3614,52.8125
1032,86.9406,8.3718,2.4196,53.125
1033,80.3463,8.1165,2.4062,52.7778
1034,82.3446,8.8526,2.4139,52.5
1035,84.3719,8.6632,2.4008,52.5
1036,88.111,7.8415,2.3974,52.6563
1037,80.7181,7.3201,2.4133,52.9861
1038,77.9204,7.3188,2.4267,52.8906
1039,89.0811,7.5302,2.4405,53.0469
1040,91.5075,7.3867,2.4501,53.0469
1041,77.1221,6.6787,2.455,52.5
1042,81.9167,7.6397,2.4557,51.875
1043,78.3203,6.832,2.4613,51.0156
1044,89.7088,6.4136,2.3637,51.875
1045,89.9087,7.3071,2.391,51.875
1046,83.8576,7.9787,2.4072,52.0313
1047,84.5138,8.4476,2.3809,52.0833
1048,77.5503,9.6138,2.4007,52.5
1049,70.928,5.9004,2.5946,51.9444
1050,63.8777,6.3728,2.5224,51.875
1051,78.9198,6.6251,2.3115,51.875
1052,90.3082,7.1471,2.2809,52.3438
1053,104.1228,8.962,2.3011,52.1094
1054,83.7725,7.0453,2.4123,51.4844
1055,80.4611,7.0358,2.4038,51.4063
1056,85.0563,7.6937,2.285,51.875
1057,84.0288,8.1867,2.2721,52.5
1058,84.5142,8.1053,2.3752,52.5
1059,77.0074,7.7597,2.4242,52.5781
1060,81.5177,7.4706,2.4362,52.5
1061,86.7122,7.2568,2.4454,51.875
1062,79.5192,7.0181,2.4417,51.875
1063,74.8951,7.262,2.4224,52.0313
1064,79.0911,7.58,2.4176,52.1875
1065,81.3175,7.1495,2.4107,52.0139
1066,87.14,7.2849,2.4255,52.2656
1067,90.5367,7.7023,2.4721,52.5
1068,91.5073,7.1229,2.4982,52.8125
1069,88.9095,7.2594,2.4872,52.5
1070,75.181,6.8243,2.5,51.875
1071,77.7783,7.5116,2.4821,51.9444
1072,80.347,7.2842,2.4599,51.875
1073,81.3458,7.0774,2.4503,51.9444
1074,85.7987,6.9022,2.4589,52.2656
1075,87.14,6.4737,2.4588,51.875
1076,88.7098,6.9573,2.4732,51.875
1077,101.9253,6.7277,2.4899,51.8056
1078,102.039,5.9834,2.4877,51.875
1079,89.6233,5.4745,2.4644,52.0313
1080,80.547,6.3744,2.4675,52.1094
1081,91.9641,7.1368,2.4903,52.5
1082,90.7652,14.724,2.4902,52.5
1083,94.39,8.7679,2.4792,51.875
1084,113.2278,4.371,2.6111,51.875
1085,129.8397,6.0277,2.7605,51.0417
1086,135.491,6.9242,2.5787,50.625
1087,164.8899,5.9534,2.4702,50.625
1088,201.5108,7.4156,2.4786,50.5469
1089,155.3283,7.2108,2.4679,50.625
1090,115.2547,7.2355,2.4416,50.4688
1091,97.5868,7.1295,2.4222,49.8438
1092,84.7136,7.1605,2.4293,49.375
1093,80.0901,6.9917,2.4475,49.375
1094,79.9477,7.2969,2.4477,49.7656
1095,83.858,7.0782,2.4383,49.375
1096,78.8342,7.0522,2.4295,49.7656
1097,84.1143,7.1976,2.442,49.7656
1098,86.5122,7.3738,2.4524,49.6094
1099,91.1079,7.0511,2.4573,49.5313
1100,88.3111,6.8899,2.4347,49.9219
1101,83.3442,6.9771,2.4125,49.9219
1102,73.5824,7.6867,2.4258,49.6875
1103,76.3514,7.5517,2.4448,49.3056
1104,83.5444,7.5451,2.4458,49.375
1105,81.6888,7.0515,2.4306,48.4722
1106,81.6028,7.0061,2.4252,47.0313
1107,80.6611,7.3104,2.4209,44.375
1108,83.4587,7.3835,2.432,39.0625
1109,79.3478,7.6643,2.443,29.4531
1110,81.1748,7.8091,2.4584,19.5313
1111,88.9667,7.14,2.4626,35.9375
1112,89.3093,6.9876,2.4503,50
1113,81.4602,7.0237,2.4456,50.1563
1114,76.2655,7.3061,2.4373,49.375
1115,79.605,6.9104,2.4407,49.0625
1116,82.8589,6.7791,2.4664,48.75
1117,83.6294,7.0631,2.4831,49.2188
1118,85.7988,7.2084,2.4568,49.4444
1119,75.7234,8.1894,2.4054,50
1120,94.333,10.3987,2.4037,50.625
1121,87.7395,8.8174,2.4473,50.4688
1122,87.7395,8.8174,2.4473,50.4688
1123,76.2938,6.316,2.589,50.625
1124,84.2289,7.1407,2.6089,50.625
1125,80.8893,6.7663,2.4605,50.625
1126,90.2513,8.888,2.4736,50.5469
1127,88.7679,7.7621,2.4899,49.9219
1128,101.7539,7.5143,2.5247,49.2188
1129,101.3258,6.9486,2.5873,51.25
1130,83.9152,7.1704,2.6285,51.25
1131,85.0281,7.5299,2.6126,51.25
1132,81.9171,7.4103,2.6013,51.25
1133,90.8506,7.5403,2.6142,51.1806
1134,86.9118,7.6945,2.596,51.25
1135,83.5151,7.367,2.5948,51.25
1136,87.5114,7.2179,2.6027,51.3889
1137,85.5134,7.07,2.587,51.25
1138,84.2285,6.5859,2.5865,51.0156
1139,80.718,6.9911,2.5821,51.25
1140,87.7964,7.4838,2.5833,51.25
1141,84.6281,7.1428,2.5838,51.5625
1142,86.0275,6.9369,2.5903,51.4063
1143,97.9009,6.7498,2.5925,51.1806
1144,96.759,6.882,2.584,50.625
1145,93.5053,6.863,2.5751,51.0938
1146,88.681,6.8155,2.5738,51.25
1147,82.8872,6.9354,2.5952,50.9375
1148,76.9221,6.9922,2.5995,50.625
1149,80.4039,7.3065,2.5764,50.625
1150,84.9993,7.4029,2.5589,50.625
1151,90.2223,7.1744,2.5433,50
1152,90.6224,6.637,2.5355,49.6094
1153,90.2802,6.6965,2.5435,48.75
1154,98.9284,7.0589,2.5491,48.4375
1155,91.3359,6.9886,2.5374,48.125
1156,81.8596,14.1559,2.5525,48.75
1157,84.9141,9.0307,2.6323,48.75
1158,83.8296,4.9392,2.8319,48.6719
1159,81.7173,6.1394,2.7949,48.3594
1160,100.2986,7.258,2.5441,48.125
1161,92.706,6.8906,2.4971,47.8472
1162,88.8819,8.236,2.5051,48.75
1163,89.7095,7.4708,2.5604,49.375
1164,87.5112,6.4479,2.5919,48.75
1165,89.509,6.4768,2.5712,48.75
1166,93.7619,7.1407,2.5334,48.75
1167,86.5121,7.996,2.5614,48.75
1168,76.3224,7.3703,2.5808,48.6719
1169,80.5185,6.9854,2.5661,48.75
1170,87.3111,6.9321,2.5804,48.5156
1171,88.3107,7.0584,2.5913,48.75
1172,93.3055,7.1271,2.5882,49.0625
1173,91.907,7.3043,2.6015,49.0278
1174,91.7068,7.8948,2.6142,49.2969
1175,78.9198,6.9925,2.6382,48.8281
1176,75.0096,6.4799,2.649,49.2361
1177,88.3963,6.7195,2.6394,49.375
1178,91.9068,6.877,2.6473,49.8611
1179,94.3898,7.01,2.6303,49.4531
1180,88.9955,6.9403,2.6014,49.375
1181,91.7072,7.0147,2.6146,49.375
1182,85.1136,6.9422,2.6285,48.75
1183,84.9138,6.2578,2.5802,49.5139
1184,87.3117,6.5023,2.5866,49.8438
1185,87.6823,6.5937,2.5723,49.6875
1186,80.09,6.2241,2.5434,50
1187,92.5061,6.6188,2.5225,50.3906
1188,98.6426,7.1053,2.5232,50
1189,91.3073,7.4281,2.5356,50
1190,86.5412,7.32,2.4633,49.9219
1191,93.5336,7.8091,2.3656,50.2083
1192,98.8996,8.7751,2.3756,50.625
1193,89.0815,8.9489,2.4096,50.7813
1194,79.9188,6.3866,2.6385,51.875
1195,73.5825,6.8758,2.8703,53.125
1196,87.7109,7.3499,2.7522,52.5
1197,91.0222,7.0729,2.7043,52.7778
1198,83.7153,8.0631,2.7379,52.5694
1199,87.5113,7.9356,2.7183,52.5
1200,87.5111,7.4138,2.7043,52.7083
1201,76.5224,6.9867,2.7233,52.5781
1202,79.7761,7.5657,2.6986,52.5
1203,87.1118,7.7633,2.6323,52.5
1204,98.3001,7.1827,2.6364,52.5
1205,108.1194,6.8326,2.6375,52.5
1206,87.1407,6.9091,2.6326,53.0469
1207,81.5174,6.8723,2.6271,53.125
1208,82.4302,7.0063,2.6607,52.5694
1209,78.3206,7.5737,2.6587,51.8056
1210,85.6277,7.7676,2.6249,49.6528
1211,85.0281,7.4651,2.6018,53.125
1212,95.903,6.8438,2.6071,53.3594
1213,99.956,6.3318,2.6534,53.75
1214,107.0909,6.2833,2.681,53.9063
1215,97.2727,6.5607,2.6821,54.0278
1216,89.1097,6.5194,2.6843,53.75
1217,84.3434,6.7884,2.6445,54.375
1218,81.9456,7.0817,2.5795,54.375
1219,86.9116,6.9536,2.5394,53.75
1220,83.1442,6.8855,2.5176,53.75
1221,78.3487,6.9923,2.4697,53.75
1222,77.7213,6.958,2.4406,54.375
1223,81.8027,6.6957,2.4578,55
1224,79.0056,6.4807,2.3923,54.4444
1225,89.5091,6.5025,2.4066,54.4531
1226,82.2881,5.6891,2.4279,54.375
1227,78.0926,10.0907,2.4904,54.375
1228,85.3136,13.3776,2.5489,53.9063
1229,72.2985,6.5881,2.7397,53.125
1230,65.9046,4.1704,3.1279,52.2656
1231,71.3276,6.5732,3.0047,51.1719
1232,78.4636,5.9857,2.6857,51.25
1233,86.7126,6.8342,2.6263,51.875
1234,82.9733,7.5251,2.611,51.9444
1235,79.3766,7.3128,2.5681,51.875
1236,81.5171,6.2458,2.5417,51.875
1237,84.229,6.5979,2.5685,51.9531
1238,93.7052,6.411,2.5364,51.875
1239,80.5183,7.018,2.6218,51.9444
1240,86.0841,7.1369,2.63,51.875
1241,83.0871,7.044,2.5886,51.6406
1242,104.209,6.5118,2.4643,51.25
1243,82.3165,6.5893,2.5499,51.25
1244,82.0311,6.8908,2.5844,51.25
1245,89.9089,7.2685,2.625,51.875
1246,81.9745,6.8952,2.6281,51.25
1247,86.9122,7.1466,2.6135,51.25
1248,104.1802,7.3842,2.5924,51.25
1249,104.1802,7.3842,2.5924,51.25
1250,133.9494,7.0146,2.6284,51.4844
1251,128.0704,6.8669,2.6721,51.25
1252,103.2957,7.2107,2.6739,51.1111
1253,97.501,6.9767,2.6454,50.625
1254,69.2438,7.0885,2.5942,50.4688
1255,67.646,7.2142,2.582,50
1256,78.2067,7.0701,2.5982,49.6528
1257,86.3981,6.8457,2.616,49.375
1258,80.5183,6.9756,2.6116,49.375
1259,70.2718,6.5126,2.6139,49.375
1260,76.7223,5.8544,2.6084,48.9844
1261,94.8186,5.826,2.5828,48.75
1262,97.5011,6.2906,2.575,48.75
1263,92.9062,7.0652,2.629,48.75
1264,93.5903,14.6923,2.6981,48.2813
1265,86.9116,9.4623,2.6985,48.125
1266,82.8305,4.6332,2.8101,48.3594
1267,83.7151,5.5675,2.8562,48.125
1268,89.3098,6.6152,2.6691,48.125
1269,89.5944,6.4496,2.581,48.125
1270,84.5145,8.1292,2.5563,48.125
1271,83.7442,7.9135,2.5897,48.125
1272,83.7439,7.4458,2.5859,47.5
1273,95.1323,7.091,2.5556,47.5
1274,100.5269,7.0131,2.5356,46.875
1275,96.1026,6.8441,2.5729,46.875
1276,88.5391,6.8996,2.609,46.1806
1277,86.1126,7.0769,2.6145,45.1563
1278,81.6029,7.0363,2.6065,43.3333
1279,89.795,6.9848,2.6132,39.2188
1280,96.1028,6.8499,2.6224,35.3906
1281,79.0053,7.1367,2.6441,49.2969
1282,75.866,6.8771,2.6351,49.375
1283,69.273,6.9159,2.6285,49.7656
1284,80.3186,6.7148,2.6327,50
1285,88.9099,6.8029,2.6292,50.625
1286,100.8974,7.0954,2.6342,50.625
1287,101.4969,6.8958,2.6331,50.625
1288,89.9943,6.8423,2.6037,50
1289,88.5102,6.6974,2.5746,50.4688
1290,87.4254,6.7615,2.5755,50.625
