ID,Rop,Wob,Hookload,TempOut,TempIn,PumpPres,SurfTorq,Rpm,FlowIn
379,108.63,16.58,42.82,112.09,111.04,403.1,4.78,87.88,850.86
380,146.22,15,44.4,112.09,111.04,401.19,4.78,87.57,847.18
381,25.03,5.25,54.15,112.24,111.12,398.53,4.85,97.7,845.75
382,77.81,10.08,49.32,112.24,111.12,399.67,4.85,92.06,849.43
383,81.46,7.97,51.43,112.32,111.15,400.81,4.85,91.29,845.95
384,120.4,7.67,51.73,112.32,111.19,398.91,4.85,94.34,845.74
385,61.1,10.52,48.88,112.36,111.19,401.19,4.85,91.14,845.54
386,70.46,6.57,52.83,112.4,111.19,403.1,4.85,95.47,848.4
387,120.41,0.7,59.07,111.79,109.02,453.43,4.7,74.36,890.57
388,116.65,3.25,56.52,111.37,109.02,457.24,4.66,64.75,894.68
389,120.35,4.7,55.07,111.21,109.02,462.19,4.7,67.98,898.37
390,118.18,8.43,51.34,111.25,109.02,467.15,4.66,59.32,901.23
391,120.4,7.29,52.48,111.29,109.06,467.53,4.7,79.76,903.89
392,120.4,9.27,50.5,111.25,108.9,468.29,4.66,72.99,904.3
393,122.64,5.93,53.84,111.25,109.06,471.34,4.66,76.07,901.85
394,118.18,9.27,50.5,111.21,109.06,467.91,4.7,74.79,901.43
395,121.98,10.94,48.84,111.21,108.94,467.53,4.66,67.92,901.63
396,59.25,6.72,53.05,111.18,109.13,472.11,4.66,50.56,903.89
397,120.4,6.98,52.79,111.14,109.17,472.49,4.66,86.96,905.33
398,122.13,7.73,52.04,111.18,109.21,475.92,4.7,85.92,906.97
399,118.18,7.6,52.17,111.18,109.25,475.16,4.7,88.06,907.59
400,120.4,7.42,52.35,111.18,109.25,476.68,4.7,78.2,902.67
401,122.12,5.09,54.68,111.18,109.29,478.21,4.7,73.78,906.97
402,103.69,10.89,48.88,111.14,109.32,476.68,4.7,55.17,909.43
403,99.03,6.41,53.36,111.14,109.36,474.78,4.7,90.5,914.55
404,122.11,6.63,53.14,111.1,109.36,477.44,4.7,82.23,917.21
405,120.41,11.77,48,111.18,109.36,475.16,4.7,79.3,917.21
406,93.95,8.87,50.9,111.25,109.4,474.01,4.7,80.86,920.69
407,77.97,5.4,54.37,111.29,109.44,470.96,4.7,90.1,917.83
408,120.4,7.42,52.35,111.33,109.48,472.87,4.7,83.76,912.71
409,120.41,5.05,54.72,111.33,109.51,478.21,4.7,88.76,914.15
410,122.11,3.86,55.91,111.33,109.51,471.73,4.7,88.06,923.77
411,120.41,7.55,52.22,111.37,109.55,472.49,4.7,87.51,922.74
412,120.42,4.08,55.69,111.37,109.59,470.96,4.74,90.81,761.19
413,122.14,3.78,55.99,111.41,109.55,474.39,4.7,94.5,913.74
414,120.42,6.76,53.01,111.41,109.55,478.21,4.74,82.54,927.04
415,118.18,10.94,48.84,111.48,109.59,478.21,4.74,81.8,870.53
416,120.41,11.86,47.91,111.52,109.63,475.92,4.74,83.06,834.9
417,109.79,12.96,46.82,110.22,108.75,390.52,4.55,24.57,801.95
418,101.79,11.07,48.7,110.03,108.75,388.99,4.55,75.18,806.25
419,118.18,5.45,54.33,109.84,108.75,406.53,4.55,85.89,840.84
420,116.59,8.43,51.34,109.84,108.79,397,4.55,80.34,832.24
421,114.49,10.76,49.01,109.84,108.79,389.38,4.55,77.56,823.21
422,113.12,12.82,46.95,109.88,108.75,386.71,4.55,69.66,821.16
423,97.5,2.15,57.62,110.07,108.75,390.14,4.55,87.85,826.07
424,118.2,5.49,54.28,110.15,108.68,411.87,4.55,85.34,813.4
425,116.65,6.32,53.45,110.19,108.68,429.03,4.51,81.68,863.19
426,122.12,5.8,53.97,110.22,108.6,428.64,4.51,87.02,861.14
427,118.18,10.85,48.92,110.3,108.56,428.26,4.55,78.36,863.81
428,109.79,10.1,49.67,110.38,108.52,425.59,4.55,74.76,861.76
429,122.64,7.82,51.95,110.41,108.52,435.13,4.51,67.53,871.34
430,113.11,6.85,52.92,110.41,108.49,437.03,4.55,80.4,863.76
431,124.42,6.59,53.18,110.41,108.45,433.22,4.55,79.55,870.1
432,122.12,4.48,55.29,110.45,108.45,433.98,4.55,71.28,869.49
433,120.4,2.37,57.4,110.49,108.41,433.22,4.55,88.55,870.3
434,118.18,7.03,52.74,110.57,108.37,433.22,4.55,78.78,868.47
435,120.4,9.4,50.37,110.6,108.37,433.98,4.55,72.8,869.08
436,118.18,9.71,50.07,110.64,108.37,435.89,4.55,72.29,869.49
437,114.49,9.31,50.46,110.64,108.33,434.36,4.55,72.53,869.7
438,116.65,10.23,49.54,110.68,108.33,432.84,4.55,75.28,866.63
439,118.18,11.46,48.31,110.64,108.33,431.31,4.59,74.97,802.13
440,71.86,4.83,54.94,110.68,108.33,434.74,4.59,70.12,870.1
441,128.71,7.82,51.95,110.64,108.29,435.51,4.59,82.42,872.55
442,138.27,11.59,48.18,110.64,108.29,432.84,4.59,84.15,868.26
443,107.77,6.46,53.32,110.68,108.29,434.36,4.59,85.68,868.87
444,120.41,9.27,50.5,110.64,108.29,432.84,4.59,82.48,867.23
445,143.58,3.52,56.78,109,107.72,456.09,86.86,70,865.37
446,122.15,2.02,58.28,108.28,107.76,477.44,74.93,96.27,884.45
447,118.19,8.7,51.6,108.09,107.84,479.73,87.78,63.19,886.09
448,120.41,7.03,53.27,108.36,107.88,479.73,81.87,90.32,883.84
449,126.32,0,60.96,108.66,107.88,481.64,64.4,113.2,886.92
450,116.65,4.83,55.47,108.81,107.8,486.21,78.28,85.13,887.94
451,119.51,0.4,59.9,109,107.88,488.5,71.69,96.14,889.78
452,118.18,10.1,50.2,109.04,107.91,488.88,83.7,77.17,889.58
453,118.18,4.88,55.42,109.04,107.91,485.45,71.65,92.85,885.68
454,65.44,11.6,48.7,108.74,107.88,486.98,90.48,64.81,884.66
455,116.64,9.93,50.37,108.55,107.91,487.36,82.67,71.49,882.82
456,108.63,0,60.78,108.36,107.95,489.64,72.83,90.38,883.22
457,120.4,4,56.3,108.01,107.99,474.39,74.01,93.83,868.67
458,120.4,2.68,57.62,107.9,108.03,476.3,66.39,99.13,869.27
459,122.12,4.26,56.04,107.75,108.07,475.16,71.5,85.53,869.48
460,113.12,8.17,52.13,107.63,108.1,473.25,78.78,73.66,869.89
461,120.4,8.83,51.47,107.48,108.1,475.54,76.15,77.93,870.09
462,77.79,7.07,53.23,107.29,108.18,476.3,75.31,81.01,866.41
463,101.78,6.72,53.58,107.21,108.22,474.39,78.36,76.4,865.38
464,113.12,5.93,54.37,107.25,108.26,473.25,74.39,87.75,864.97
465,103.69,10.02,50.28,107.44,108.26,474.01,77.83,80.1,866.41
466,91.06,7.73,52.57,107.82,108.49,472.49,82.4,75.73,860.88
467,34.9,4.79,55.51,108.36,108.64,467.91,57.73,104.57,859.04
468,34,0,61.31,106.6,108.87,440.84,60.29,59.35,826.33
469,21.31,8.91,51.69,107.82,109.13,483.16,80.8,87.63,852.92
470,98.25,9.52,51.08,108.13,109.17,489.26,76.41,89.58,870.75
471,99.04,8.12,52.48,108.13,109.17,486.59,79.58,84.55,867.27
472,116.65,4.56,56.04,108.09,109.17,488.5,70.28,97.82,870.14
473,114.48,8.38,52.22,108.05,109.17,488.5,78.82,88.73,868.3
474,121.74,7.02,53.58,107.97,109.25,490.03,70.92,96.97,870.14
475,76.34,6.1,54.5,108.09,109.29,492.31,75.8,78.94,872.59
476,93.35,8.69,51.91,108.28,109.32,494.22,80.87,75.89,872.18
477,91.61,7.55,53.05,108.47,109.4,495.74,80.15,77.17,874.64
478,98.26,10.18,50.42,108.62,109.44,495.36,77.33,77.78,873.62
479,63.31,8.91,51.69,108.93,109.51,494.6,77.41,79.97,873.42
480,101.79,7.55,53.05,108.93,109.55,498.03,80.11,76.16,875.67
481,113.12,4.43,56.17,108.93,109.59,497.65,76.38,80.34,874.44
482,118.18,8.29,52.31,108.93,109.63,496.13,76.95,78.94,874.44
483,118.19,0,61.75,108.97,109.67,498.41,61.39,110.3,873.83
484,118.18,2.72,57.88,109,109.71,496.89,75.65,59.72,875.67
485,120.41,7.33,53.27,108.97,109.74,496.89,76.68,68.59,875.06
486,82.97,8.56,52.04,109.16,109.86,496.89,76.99,77.14,872.81
487,120.4,5.88,54.72,109.16,109.9,498.03,70.85,85.71,875.67
488,120.4,4.08,56.52,109.19,109.93,497.65,68.75,85.89,874.86
489,120.4,7.5,53.1,109.23,109.97,501.84,114.65,34.73,879.16
490,120.4,4.96,55.64,109.31,110.05,504.89,69.44,109.66,880.59
491,120.4,5.22,55.38,109.35,110.09,503.75,69.55,85.37,881.21
492,122.12,5.13,55.47,109.42,110.12,505.28,69.86,86.26,881.21
493,122.11,6.76,53.84,109.61,110.2,506.04,71.38,81.93,883.05
494,120.4,8.91,51.69,109.58,110.24,503.37,74.55,79.97,879.57
495,118.18,7.5,53.1,109.54,110.28,506.8,72.87,80.07,880.8
496,101.78,7.99,52.61,109.58,110.32,505.28,74.24,79.39,882.23
497,101.79,7.24,53.36,109.58,110.35,505.28,77.9,76.19,882.64
498,67.88,7.19,54.11,108.77,110.62,486.98,66.04,75.64,864.36
499,117.47,8.29,53.01,108.97,110.66,488.5,74.66,95.72,860.06
500,114.48,10.14,51.16,109.08,110.7,540.35,76.03,93.43,906.6
501,110.91,8.69,52.61,109.27,110.73,540.73,76.19,91.78,902.32
502,122.11,3.42,57.88,109.31,110.77,542.26,64.75,90.44,903.14
503,120.41,9.39,51.91,109.42,110.81,515.19,73.78,78.36,876.49
504,120.4,5.48,55.82,109.5,110.85,523.96,70.66,79.24,885.68
505,107.76,9.7,51.6,109.58,110.85,526.63,76.03,64.87,818.09
506,104.68,9.3,52,109.92,110.89,537.3,79.24,72.38,890.57
507,120.41,5.88,55.42,110.41,110.89,554.46,68.26,92,912.33
508,118.18,8.2,53.1,110.76,110.93,556.36,73.67,86.78,911.51
509,98.25,5.66,55.64,111.06,110.96,555.22,76.41,82.96,915.81
510,114.49,8.07,53.23,111.18,111,541.88,77.98,83.48,906.59
511,116.65,8.6,52.7,111.44,111,531.2,73.97,91.78,815.61
512,120.41,5.79,55.51,111.75,110.89,532.73,64.4,97.27,902.01
513,122.12,8.64,52.66,111.94,110.96,530.06,76.19,77.66,902.21
514,114.48,9.65,51.65,111.71,111.08,535.39,74.81,75,905.28
515,109.8,7.63,53.67,111.63,111.15,552.93,76.83,76.34,881.94
516,124.42,4.87,56.43,111.52,111.15,560.18,68.22,84,921.72
517,120.41,5.35,55.95,111.41,111.23,559.79,71.53,79.18,921.73
518,120.4,6.1,55.2,111.33,111.19,560.94,76.15,76.25,922.96
519,120.42,6.97,54.33,111.18,111.27,562.08,73.21,78.11,925
520,120.4,6.49,54.81,111.18,111.27,560.56,73.94,77.32,927.87
521,114.49,7.98,53.32,111.18,111.38,562.46,79.69,88.18,924.39
522,116.64,6.36,54.94,111.18,111.42,564.75,73.67,100.9,842.89
523,122.12,0,61.53,111.14,111.46,565.13,64.1,105.48,917.42
524,114.48,7.63,53.67,111.1,111.5,560.94,76.76,82.9,930.94
525,120.41,4.56,56.74,111.21,111.57,562.84,73.97,81.53,855.99
526,119.82,11.84,49.46,110.76,112.07,493.46,72.03,84.61,862.11
527,122.64,12.74,48.56,110.64,112.11,494.98,71.19,82.81,884.64
528,122.66,11.65,49.65,110.6,112.11,497.65,70.28,85.95,884.85
529,118.2,12.96,48.34,110.57,112.11,498.03,98.41,51.63,888.12
530,122.11,12.17,49.13,110.45,112.07,502.23,104.09,74.73,891.19
531,120.37,11.8,49.5,110.45,112.11,503.37,107.37,71.07,893.03
532,122.28,11.72,49.58,110.49,112.07,502.61,113.51,74.12,810.91
533,124.42,11.46,49.84,110.49,112.07,499.94,118.05,71.34,895.27
534,122.12,9.89,51.41,110.45,112.03,501.46,121.06,68.47,810.49
535,120.42,12.36,48.94,110.45,111.99,502.23,122.81,77.59,831.8
536,116.82,12.02,49.28,110.49,112.03,503.37,117.21,82.9,800.88
537,122.64,11.05,50.25,110.57,112.03,514.81,106.8,96.85,872.77
538,118.18,16.45,44.85,110.68,111.84,513.66,119.65,77.35,893.47
539,111.03,15.29,46.01,110.68,112.03,514.81,114.5,81.93,895.52
540,91.06,15.96,45.34,111.02,111.99,513.66,110.42,82.66,893.47
541,91.61,15.85,45.45,111.41,112.03,512.52,128.38,64.99,890.2
542,106.66,16.3,45,111.75,112.15,509.85,122.13,71.71,886.71
543,79.69,15.36,45.94,111.98,111.76,507.56,128.38,64.48,887.33
544,96.44,15.81,45.49,111.98,112.07,510.99,132.23,74.42,887.74
545,83.29,15.55,45.75,112.13,112.22,510.61,128.42,80.58,886.31
546,104.69,17.24,44.06,112.13,112.26,510.99,128.99,77.59,884.88
547,60.11,16.3,45,111.98,112.37,513.28,124.3,83.45,885.7
548,64.41,14.91,46.39,112.13,112.26,509.47,134.78,69.75,882.01
549,81.18,16.6,44.7,113.27,112.56,514.43,126.36,80,883.86
550,87.25,13.45,47.85,113.54,112.68,511.76,131.09,79.33,881.61
551,122.12,11.57,49.73,113.46,112.72,510.23,122.89,87.27,881
552,96.42,16.86,44.44,113.58,112.79,512.14,116.56,89.98,880.39
553,73.23,10.96,48.54,114.26,113.17,524.72,77.18,77.05,894.9
554,99.03,8.64,50.86,114.34,113.17,530.44,73.33,81.29,900.83
555,89.39,5.84,53.66,114.3,113.17,529.68,70.77,104.72,884.86
556,122.05,6.16,53.34,114.11,113.17,531.2,67.49,85.28,818.52
557,77.44,9.94,49.56,114.23,113.14,523.96,79.39,72.65,875.02
558,107.54,13.15,46.35,114.57,113.06,531.58,82.59,86.56,906.55
559,96.78,10.06,49.44,114.76,113.02,539.59,85.76,75.49,909.4
560,91.61,11.28,48.22,114.87,112.98,539.21,84.31,81.04,916.77
561,97.5,11.85,47.65,114.91,112.98,539.59,87.39,80,914.72
562,101.78,11.36,48.14,114.95,112.95,539.59,91.4,75.76,867.02
563,96.43,10.67,48.83,115.03,112.95,535.01,85.11,80.95,889.95
564,101.77,12.95,46.55,115.07,112.95,534.25,83.66,82.78,853.3
565,98.25,11.2,48.3,114.99,112.95,537.68,82.44,82.66,867.84
566,107.76,10.22,49.28,114.8,112.91,534.63,82.67,83.67,873.98
567,122.63,3.64,55.86,114.57,112.95,536.16,65.7,109.39,902.24
568,118.18,5.76,53.74,114.26,112.91,535.01,71.88,88.18,729.63
569,124.86,9.98,49.52,114.04,112.87,531.58,117.86,59.17,877.05
570,122.11,4.86,54.64,113.92,112.87,536.54,113.62,71.25,912.48
571,120.4,4.66,54.84,113.81,112.87,535.01,109.24,72.16,913.91
572,121.23,9.49,50.01,113.69,112.91,535.78,116.26,65.88,854.12
573,122.12,5.06,54.44,113.62,112.87,535.78,115.95,79.79,800.88
574,124.42,5.35,54.15,113.54,112.87,534.63,111.3,82.96,850.85
575,122.11,3.32,56.18,113.46,112.87,535.39,121.02,78.78,906.34
576,120.42,7.99,51.51,113.43,112.83,534.25,119.15,84.76,783.07
577,122.12,7.1,52.4,113.46,112.83,535.01,129.71,76.53,757.47
578,122.12,7.71,51.79,113.5,112.83,535.78,119.5,87.57,903.05
579,124.43,8.76,50.74,113.39,112.83,535.01,118.5,85.62,915.75
580,119.8,2.61,55.69,114.07,112.87,532.34,98.49,91.69,900.82
581,119.8,3.74,54.56,113.92,112.91,546.83,115.42,63.59,913.97
582,119.8,5.16,53.14,113.85,112.98,546.83,130.29,71.37,915.21
583,121.5,6.51,51.79,113.69,113.06,509.85,137.45,81.53,892.83
584,121.5,5.25,53.05,113.54,113.14,511.76,136.35,82.32,893.03
585,119.8,4.27,54.03,113.39,113.17,511.76,133.64,85.01,890.78
586,121.5,5.73,52.57,113.39,113.21,509.09,129.14,89.22,892.21
587,122.64,3.42,54.88,113.31,113.25,510.23,132,85.44,891.8
588,119.8,6.06,52.24,113.31,113.29,512.52,130.9,86.26,875.42
589,120.75,6.3,52,113.31,113.25,510.23,136.96,77.2,884.22
590,121.5,6.38,51.92,113.43,113.29,517.09,135.85,80.83,897.52
591,119.8,6.87,51.43,113.5,113.33,512.9,154.53,64.14,898.94
592,121.5,7.52,50.78,113.54,113.33,518.24,152.4,78.17,902.42
593,123.79,9.88,48.42,113.65,113.37,515.95,147.4,80.55,833.62
594,119.8,6.67,51.63,113.81,113.4,512.14,143.36,85.1,900.17
595,121.5,4.72,53.58,113.81,113.4,512.14,139.97,87.91,899.14
596,123.79,5.04,53.26,113.92,113.44,513.28,136.77,87.69,900.37
597,119.8,8.33,49.97,114.07,113.48,511.76,151.37,75.83,895.66
598,121.5,7.89,50.41,114.15,113.52,510.61,156.06,70.76,897.1
599,121.5,8.25,50.05,114.15,113.52,510.61,147.44,77.69,897.71
600,117.58,8.01,50.29,114.15,113.59,510.23,144.81,82.05,896.48
601,119.8,10.57,47.73,114.15,113.63,509.09,140.96,85.74,894.64
602,123.79,9.47,48.83,114.34,113.63,509.47,149.31,76.4,893.62
603,121.5,7.44,50.86,114.38,113.67,509.09,139.28,90.16,894.85
604,119.8,6.1,52.2,114.38,113.71,505.28,139.55,88.55,832.8
605,121.5,7.2,51.1,114.46,113.78,509.47,142.68,84.37,895.05
606,119.8,9.76,48.54,114.57,113.82,510.23,139.78,87.14,893.2
607,117.46,12.47,47.83,115.37,114.05,460.29,135.74,77.23,833.89
608,121.5,11.52,48.78,115.18,114.05,493.46,136.42,84.7,861.36
609,119.8,6.41,53.89,115.26,114.09,502.23,135.17,83.64,868.74
610,121.5,9.42,50.88,115.1,114.09,501.46,141.88,77.23,865.05
611,121.5,10,50.3,115.07,114.09,499.56,135.28,84.49,863.01
612,121.5,10.16,50.14,114.95,114.13,502.61,136.58,80.28,864.03
613,116.06,14.37,45.93,114.91,114.17,499.56,141.53,77.72,865.06
614,113.91,11.44,48.86,114.84,114.13,500.7,139.55,79.76,864.24
615,121.5,10.41,49.89,114.84,114.17,499.94,141.23,76.28,865.67
616,121.5,10.61,49.69,114.84,114.13,500.7,141.04,77.81,864.86
617,121.5,8.59,51.71,114.99,114.13,503.75,143.55,74.39,865.68
618,118.21,10.24,50.06,115.14,114.17,504.89,140.69,83.18,864.65
619,121.5,8.22,52.08,115.41,114.09,515.95,142.98,83.36,887.13
620,123.79,4.1,56.2,115.52,114.13,515.95,125.33,99.47,874.02
621,121.5,5.71,54.59,115.6,114.09,522.43,145.57,85.71,888.15
622,119.8,5.58,54.72,115.71,114.13,521.29,136.5,87.05,888.56
623,121.5,2.41,57.89,115.79,114.09,523.58,132.76,89.71,892.86
624,123.79,5.87,54.43,115.79,114.09,527.01,131.73,81.68,893.68
625,120.74,5.21,55.09,115.87,114.13,523.58,131.58,76.04,891.02
626,121.5,5.46,54.84,115.94,114.13,522.43,132.99,80.4,888.35
627,123.79,5.42,54.88,116.02,114.17,523.58,132.46,81.35,888.76
628,121.5,6.37,53.93,116.09,114.2,524.72,130.44,83.03,891.22
629,119.8,7.85,52.45,116.13,114.2,528.53,136.23,78.66,893.68
630,123.79,9.25,51.05,116.17,114.24,529.29,133.41,77.96,892.45
631,119.8,10,50.3,116.25,114.28,525.48,133.26,78.81,890.81
632,121.5,5.71,54.59,116.29,114.32,523.19,130.44,78.88,873.61
633,121.5,4.72,55.58,116.36,114.36,520.53,129.48,85.04,886.92
634,121.5,8.35,51.95,116.4,114.39,518.24,130.25,83.73,663.11
635,119.8,10.86,49.44,116.44,114.36,515.19,135.7,74.82,835.93
636,121.38,6.53,53.77,116.63,114.81,608.59,74.93,91.2,965.68
637,120.99,8.51,51.79,116.7,114.78,587.24,78.02,72.96,941.53
638,122.11,10.78,49.52,116.7,114.85,575.04,76.76,85.89,922.14
639,121.04,8.47,51.83,116.78,114.89,576.57,75.31,88.3,921.74
640,124.42,5.38,54.92,116.86,114.93,573.14,68.33,98.95,921.73
641,122.11,8.51,51.79,116.4,114.93,543.4,76.3,74.48,902.6
642,120.36,8.92,51.38,116.55,114.85,541.49,74.51,78.54,864.12
643,122.12,8.76,51.54,116.7,114.85,538.83,78.55,70.15,897.9
644,122.11,8.55,51.75,116.78,114.97,536.92,79.54,90.1,897.7
645,120.43,11.6,48.7,116.86,115.04,536.92,80.65,90.1,898.92
646,120.4,11.23,49.07,116.93,115.08,536.92,82.86,87.88,893.8
647,124.41,7.56,52.74,117.05,115.12,538.83,75.16,92.45,893.02
648,122.12,2,58.3,117.09,115.16,543.78,63.45,117.17,892.03
649,120.41,8.02,52.28,117.05,115.16,546.83,81.9,78.48,894.9
650,122.12,7.77,52.53,116.9,115.23,544.16,73.48,79.39,892.86
651,122.64,8.39,51.91,116.74,115.27,544.93,75.08,77.26,891.42
652,120.41,6.41,53.89,116.74,115.31,544.54,73.1,81.35,893.68
653,122.14,6.37,53.93,116.7,115.31,549.12,67.8,93.89,895.72
654,120.4,10.74,49.56,116.67,115.35,547.98,79.05,75.12,894.91
655,122.11,5.21,55.09,116.51,115.31,549.5,75.5,95.44,895.53
656,124.43,4.1,56.2,116.4,115.39,548.36,71.73,99.04,894.71
657,122.11,6.12,54.18,116.32,115.39,545.69,66.73,76.01,890.82
658,120.4,8.76,51.54,116.48,115.39,548.74,74.89,62.77,891.23
659,122.12,7.97,52.33,116.63,115.42,546.45,78.93,82.75,891.64
660,122.12,5.91,54.39,116.63,115.39,546.07,73.86,102.67,891.23
661,122.14,7.07,53.23,116.59,115.39,553.31,71.31,105.91,894.71
662,73.2,1.6,58.8,114.84,114.01,573.14,125.9,96.91,926.42
663,116.65,8.4,52,114.91,114.09,551.03,131.47,73.9,915.3
664,122.11,2.76,57.64,114.91,114.09,547.98,128.23,88.79,903.84
665,122.12,9.19,51.21,114.91,114.09,545.69,137.64,80,839.75
666,116.65,10.01,50.39,114.8,114.13,557.89,146.79,77.26,903.13
667,120.4,9.93,50.47,114.65,114.13,554.46,142.18,82.57,897.82
668,120.4,11.37,49.03,114.53,114.13,505.28,145.08,79.3,858.05
669,120.4,10.43,49.97,114.49,114.13,506.8,143.63,82.14,850.46
670,118.18,10.01,50.39,114.61,114.17,505.28,136.96,88.43,863.35
671,122.12,8.4,52,114.68,114.17,504.51,133.3,93.15,861.92
672,109.81,10.88,49.52,114.91,114.13,505.28,138.71,86.41,861.1
673,116.65,7.66,52.74,115.37,114.09,507.56,145.42,77.47,856.81
674,109.79,11.29,49.11,115.56,114.09,509.85,148.47,79.79,868.47
675,122.11,10.67,49.73,115.64,114.09,507.56,146.83,78.27,848
676,114.49,9.81,50.59,115.71,114.09,507.18,146.26,81.84,865.81
677,122.12,11.29,49.11,115.83,114.09,498.79,140.46,85.28,860.89
678,118.18,9.06,51.34,115.83,114.09,501.46,138.25,88.88,860.48
679,122.11,7.37,53.03,115.87,114.09,502.61,140.66,86.72,862.32
680,122.11,7.95,52.45,115.98,114.09,502.61,141.15,83.42,841.24
681,120.4,10.96,49.44,116.06,114.13,505.28,139.97,83.06,835.71
682,122.11,9.97,50.43,115.94,114.17,507.18,146.45,82.35,863.76
683,122.11,8.45,51.95,116.02,114.2,503.37,140.46,89.62,859.46
684,122.11,10.18,50.22,116.09,114.24,500.7,136.65,93.09,859.25
685,120.41,8.73,51.67,116.21,114.28,495.36,144.35,88.88,857.2
686,114.5,10.14,50.26,116.25,114.32,498.41,141.99,86.56,855.15
687,124.42,6.92,53.48,116.25,114.39,499.56,140.73,88.21,857.81
688,116.65,10.96,49.44,116.29,114.43,501.08,140.2,90.9,858.02
689,124.89,9.48,50.92,116.36,114.51,503.37,142.07,87.66,858.43
690,121.55,7.17,53.23,116.21,114.93,538.83,131.51,85.92,877.33
691,122.11,4.03,56.37,116.21,114.97,532.34,127.5,87.85,875.08
692,122.12,8.2,52.2,116.21,115,530.44,132.61,84.76,872
693,122.04,7.42,52.98,116.09,115.04,528.53,130.44,87.69,873.44
694,120.42,6.8,53.6,115.94,115.04,529.68,134.75,83.03,873.64
695,122.11,7.17,53.23,115.94,115.04,531.2,132.57,87.08,874.87
696,120.4,5.11,55.29,116.06,115,529.29,134.63,82.02,872.41
697,122.64,6.55,53.85,116.02,114.97,530.44,132.95,89.31,873.23
698,119.68,7.46,52.94,116.13,114.89,527.39,136.84,81.19,871.59
699,122.11,7.7,52.7,116.17,114.85,474.78,135.66,85.68,837.93
700,122.12,6.01,54.39,116.29,114.81,472.49,131.39,89.98,823.24
701,118.18,5.15,55.25,116.48,114.74,468.29,134.21,88.52,822.83
702,120.91,7.37,53.03,116.59,114.74,470.96,130.13,90.38,825.29
703,122.11,7,53.4,116.7,114.62,472.11,133.91,86.41,824.68
704,119.93,7,53.4,116.7,114.62,470.58,132.53,86.69,823.44
705,122.12,7.95,52.45,116.74,114.62,471.34,139.66,77.72,825.7
706,120.4,11.74,48.66,116.78,114.59,471.73,140.46,82.02,825.49
707,120.4,10.14,50.26,116.78,114.55,468.29,138.56,81.16,820.99
708,122.11,9.93,50.47,116.82,114.51,471.34,133.6,84.83,824.67
709,120.42,12.16,48.24,116.86,114.47,492.69,134.29,81.93,842.5
710,122.12,8.36,52.04,116.86,114.47,491.93,129.1,86.81,838.62
711,120.4,9.15,51.25,116.86,114.47,490.41,131.43,84.92,840.06
712,120.4,13.06,47.34,116.9,114.43,492.69,143.1,74.7,841.08
713,124.41,11.42,48.98,116.86,114.43,492.69,140.16,77.66,841.49
714,114.49,14.67,45.73,116.86,114.43,486.98,146.37,72.87,837.8
715,113.12,9.77,50.63,116.82,114.43,492.31,137.45,77.2,839.03
716,106.64,9.39,51.01,114.49,114.09,502.99,201.01,72.87,870.29
717,109.81,13.19,47.21,114.61,114.09,510.99,229.64,73.08,856.65
718,113.12,13.81,46.59,114.76,114.05,500.7,228.76,69.33,870.45
719,99,12.94,47.46,114.84,114.05,503.75,221.71,69.39,873.09
720,112.63,11.46,48.94,114.91,114.09,507.56,241.72,76.1,858.24
721,104.69,12.98,47.42,114.99,114.05,508.71,235.97,84.12,859.69
722,116.65,9.06,51.34,115.1,114.09,506.8,178.09,68.32,859.28
723,96.4,14.47,45.93,115.1,114.13,509.85,187.28,63.53,860.92
724,96.43,11.91,48.49,114.8,114.13,508.33,185.19,81.35,859.69
725,120.4,12.86,47.54,114.53,114.13,510.61,183.32,87.51,860.3
726,113.11,12.57,47.83,114.46,114.13,512.14,192.12,77.01,862.76
727,89.4,12.2,48.2,114.68,114.09,510.99,205.16,62,861.74
728,87.26,14.8,45.6,114.99,114.05,512.14,206.23,63.04,860.1
729,95.73,16.07,44.33,115.26,114.01,504.51,183.89,83.67,857.43
730,107.12,16.49,43.91,115.41,114.01,504.13,176.99,95.38,856.2
731,114.48,14.96,45.44,115.48,114.01,504.13,170.01,102.58,855.39
732,109.8,12.03,48.37,115.56,114.01,507.18,164.67,90.87,856.82
733,121.79,14.22,46.18,115.6,114.01,505.28,171.99,89.71,854.98
734,118.18,13.19,47.21,115.68,114.01,507.94,167.46,97.36,857.02
735,111.03,15.29,45.11,115.75,114.05,506.8,169.06,94.56,855.18
736,96.44,15.04,45.36,115.83,114.05,505.28,173.18,86.44,854.77
737,114.49,16.69,43.71,115.87,114.09,507.94,181.72,76.62,855.8
738,79.62,16.4,44,115.94,114.13,504.51,197.88,72.93,853.14
739,79.68,17.68,42.72,115.98,114.17,504.51,172.68,95.29,853.34
740,86.82,16.24,44.16,116.02,114.17,501.84,170.09,102.37,849.25
741,106.65,16.9,43.5,116.02,114.2,506.42,173.86,93.15,853.95
742,111.04,16.53,43.87,116.09,114.24,507.18,173.86,93.31,855.18
743,106.67,12.45,47.95,116.13,114.24,509.47,172.22,97.55,854.16
744,113.12,16.94,43.46,116.17,114.24,507.18,176,94.01,853.34
745,60.11,14.8,45.6,115.98,113.9,514.04,229.98,76.04,824.25
746,61.25,14.26,46.14,115.94,113.9,509.85,235.01,76.31,863.96
747,79.67,16.53,43.87,115.87,113.94,503.75,250.46,78.94,852.12
